annotator,author,sent_id,text,WRITER-AG,WRITER-PA,EVENT,ASP-EVENT,REP-EVENT,STATE,ORG,LOC,TIME
marco,Q8063510,18.0,He has been awarded the best Media Educationist for the year 2015 by (SALF) and Recently Zabir Saeed Badar has been given the Lifetime Achievement Award by Pakistan Writers Guild and Qalam Foundation International He organized the first Perween Shakir literary award in Pakistan in 1995.  (Zabir Saeed),,He,awarded,,,,by (SALF),,for the year 2015
marco,Q8063510,18.0,He has been awarded the best Media Educationist for the year 2015 by (SALF) and Recently Zabir Saeed Badar has been given the Lifetime Achievement Award by Pakistan Writers Guild and Qalam Foundation International He organized the first Perween Shakir literary award in Pakistan in 1995.  (Zabir Saeed),,Zabir Saeed Badar,given,,,,by Pakistan Writers Guild,,
marco,Q8063510,18.0,He has been awarded the best Media Educationist for the year 2015 by (SALF) and Recently Zabir Saeed Badar has been given the Lifetime Achievement Award by Pakistan Writers Guild and Qalam Foundation International He organized the first Perween Shakir literary award in Pakistan in 1995.  (Zabir Saeed),He,,organized,,,,,in Pakistan,in 1995
marco,Q354783,212.0,"NPR's obituary for Baraka describes the depths of his influence simply: ""...throughout his life – the Black Arts Movement never stopped"".  (Amiri Baraka)",,his influence,,,describes,,NPR's obituary,,
marco,Q450346,69.0,"She explains: ""This is the first time I will be an active reveler at carnival in Haiti.  (Edwidge Danticat)",She,,,,explains,,,,
marco,Q450346,69.0,"She explains: ""This is the first time I will be an active reveler at carnival in Haiti.  (Edwidge Danticat)",I,,,,,reveler,,in Haiti,
marco,Q2722550,4.0,"He daily attended the first 10 day Cross Maidan Pandal Festival in 1971 organized by A.C. Bhaktivedanta Swami Prabhupada, the founder of the International Society for Krishna Consciousness (ISKCON) and his Western disciples.  (Lokanatha Swami)",He,,,,,attended,Cross Maidan Pandal Festival,,in 1971
marco,Q20979380,29.0,"The song brought Sethi to international recognition as a singer, and was named the ""highlight of the album"" by Times of India.  (Ali Sethi)",,Sethi,brought,,,,,,
marco,Q20979380,29.0,"The song brought Sethi to international recognition as a singer, and was named the ""highlight of the album"" by Times of India.  (Ali Sethi)",,The song,named,,,,by Times of India,,
marco,Q228787,36.0,"Her acting in the film was noted in the San Francisco Chronicle, which wrote that she was ""the one to watch"".  (Jada Pinkett Smith)",,Her acting,noted,,,,in the San Francisco Chronicle,,
marco,Q228787,36.0,"Her acting in the film was noted in the San Francisco Chronicle, which wrote that she was ""the one to watch"".  (Jada Pinkett Smith)",,she,,,wrote,,,,
marco,Q7609348,2.0,"He studied at St. Andrew's College, Grahamstown, and later at the University of Cape Town, Cambridge University, England (where he received a Bachelor of Arts and a Masters of Arts, both in English), and the University of Iowa, US (where he studied a Masters of Fine Arts in creative writing).  (Stephen Gray)",He,,,,,studied,at St. Andrew's College,Grahamstown,
marco,Q7609348,2.0,"He studied at St. Andrew's College, Grahamstown, and later at the University of Cape Town, Cambridge University, England (where he received a Bachelor of Arts and a Masters of Arts, both in English), and the University of Iowa, US (where he studied a Masters of Fine Arts in creative writing).  (Stephen Gray)",He,,,,,studied,at the University of Cape Town,,
marco,Q7609348,2.0,"He studied at St. Andrew's College, Grahamstown, and later at the University of Cape Town, Cambridge University, England (where he received a Bachelor of Arts and a Masters of Arts, both in English), and the University of Iowa, US (where he studied a Masters of Fine Arts in creative writing).  (Stephen Gray)",,he,received,,,,Cambridge University,England,
marco,Q7609348,2.0,"He studied at St. Andrew's College, Grahamstown, and later at the University of Cape Town, Cambridge University, England (where he received a Bachelor of Arts and a Masters of Arts, both in English), and the University of Iowa, US (where he studied a Masters of Fine Arts in creative writing).  (Stephen Gray)",he,,,,,studied,the University of Iowa,US,
marco,Q5056520,54.0,"W.J. van der Merwe, Cecily Norden and Aubrey Richardson (as Tabulator) pioneered the Three-Judge System for Saddle Horses at Middelburg Cape Regional Saddle Horse Championships, which led to the Hi-Low System now in use.  (Cecily Norden)",Cecily Norden,,,,,pioneered,,at Middelburg Cape Regional Saddle Horse Championships,
marco,Q28215720,5.0,Shaik is included in A Booklover’s Guide to New Orleans and the Encyclopedia of African American Writers among others.  (Fatima Shaik),,Shaik,,,,included,,to New Orleans,
marco,Q380221,15.0,"Ramachandran, whose father wanted him to become a physician rather than a researcher, obtained an M.B.B.S. from Stanley Medical College in Chennai, India.  (Vilayanur S. Ramachandran)",Ramachandran,,obtained,,,,from Stanley Medical College,"in Chennai, India",
marco,Q91473126,264.0,"In June, after visiting one of the detention facilities near the border in San Diego, Harris became the first senator to demand Nielsen's resignation.  (Michael D. Harris)",the first senator,,demand,,,,,,In June
marco,Q91473126,264.0,"In June, after visiting one of the detention facilities near the border in San Diego, Harris became the first senator to demand Nielsen's resignation.  (Michael D. Harris)",,,visiting,,,,,in San Diego,after
marco,Q91473126,264.0,"In June, after visiting one of the detention facilities near the border in San Diego, Harris became the first senator to demand Nielsen's resignation.  (Michael D. Harris)",Harris,,,became,,,,,In June
marco,Q5948357,16.0,"Between 1982-84 he was a regular contributor to many newspapers in Latin America, through the Agencia Latinoamerica, based in Miami, Florida, US He was an economist in the department of developing countries for the American company Data Resources Inc., McGraw Hill, London and Boston (1985), specializing in the construction of macro-econometric models, among others Algeria    and South Africa  Between 1986 and 1987 he was a researcher at the Institute of World Economics, Institut für Weltwirtschaft, in Kiel, Germany.  (Juan Carlos Herken Krauer)",he,,,,,contributor,through the Agencia Latinoamerica,in Latin America,Between 1982-84
marco,Q5948357,16.0,"Between 1982-84 he was a regular contributor to many newspapers in Latin America, through the Agencia Latinoamerica, based in Miami, Florida, US He was an economist in the department of developing countries for the American company Data Resources Inc., McGraw Hill, London and Boston (1985), specializing in the construction of macro-econometric models, among others Algeria    and South Africa  Between 1986 and 1987 he was a researcher at the Institute of World Economics, Institut für Weltwirtschaft, in Kiel, Germany.  (Juan Carlos Herken Krauer)",He,,,,,economist,"for the American company Data Resources Inc., McGraw Hill",London and Boston,1985
marco,Q5948357,16.0,"Between 1982-84 he was a regular contributor to many newspapers in Latin America, through the Agencia Latinoamerica, based in Miami, Florida, US He was an economist in the department of developing countries for the American company Data Resources Inc., McGraw Hill, London and Boston (1985), specializing in the construction of macro-econometric models, among others Algeria    and South Africa  Between 1986 and 1987 he was a researcher at the Institute of World Economics, Institut für Weltwirtschaft, in Kiel, Germany.  (Juan Carlos Herken Krauer)",he,,,,,researcher,"at the Institute of World Economics, Institut für Weltwirtschaft","in Kiel, Germany",
marco,Q5948357,16.0,"Between 1982-84 he was a regular contributor to many newspapers in Latin America, through the Agencia Latinoamerica, based in Miami, Florida, US He was an economist in the department of developing countries for the American company Data Resources Inc., McGraw Hill, London and Boston (1985), specializing in the construction of macro-econometric models, among others Algeria    and South Africa  Between 1986 and 1987 he was a researcher at the Institute of World Economics, Institut für Weltwirtschaft, in Kiel, Germany.  (Juan Carlos Herken Krauer)",He,,,,,specializing,,,1985
marco,Q5948357,16.0,"Between 1982-84 he was a regular contributor to many newspapers in Latin America, through the Agencia Latinoamerica, based in Miami, Florida, US He was an economist in the department of developing countries for the American company Data Resources Inc., McGraw Hill, London and Boston (1985), specializing in the construction of macro-econometric models, among others Algeria    and South Africa  Between 1986 and 1987 he was a researcher at the Institute of World Economics, Institut für Weltwirtschaft, in Kiel, Germany.  (Juan Carlos Herken Krauer)",,,,,,construction,,,1985
marco,Q81849398,10.0,"Daivathinte Makal (Daughter of God), her first collection of poetry, has been included in the syllabus of a course at the Department of Malayalam at Madras University.  (Vijayarajamallika)",,her first collection,included,,,,at Madras University,,
marco,Q16633398,17.0,"Sami Said lives in Hägersten, Stockholm, with his wife, the literary critic Martina Lowden .  (Sami Said)",Sami Said,,,,,lives,,"in Hägersten, Stockholm",
marco,Q15146755,9.0,"After her PhD, Chutia continued her research at Dibrugarh University for another year as a CSIR-postdoctoral fellow.  (Joyanti Chutia)",her,,PhD,,,,,,
marco,Q15146755,9.0,"After her PhD, Chutia continued her research at Dibrugarh University for another year as a CSIR-postdoctoral fellow.  (Joyanti Chutia)",Chutia,,,continued,,research,at Dibrugarh University,,for another year
marco,Q27825849,11.0,"In 2013, in her role as an ambassador of MCHIP (Maternal and Child Health Integrated Program), she visited the communities of Amjiriganj and Nabiganj Upazilas, collecting background for the 50 success stories she is writing for the MaMoni Save the Children project.  (Shahnaz Munni)",her,,,,,role,of MCHIP,,In 2013
marco,Q27825849,11.0,"In 2013, in her role as an ambassador of MCHIP (Maternal and Child Health Integrated Program), she visited the communities of Amjiriganj and Nabiganj Upazilas, collecting background for the 50 success stories she is writing for the MaMoni Save the Children project.  (Shahnaz Munni)",she,,visited,,,,,of Amjiriganj and Nabiganj Upazilas,
marco,Q27825849,11.0,"In 2013, in her role as an ambassador of MCHIP (Maternal and Child Health Integrated Program), she visited the communities of Amjiriganj and Nabiganj Upazilas, collecting background for the 50 success stories she is writing for the MaMoni Save the Children project.  (Shahnaz Munni)",she,,collecting,,,,,,
marco,Q27825849,11.0,"In 2013, in her role as an ambassador of MCHIP (Maternal and Child Health Integrated Program), she visited the communities of Amjiriganj and Nabiganj Upazilas, collecting background for the 50 success stories she is writing for the MaMoni Save the Children project.  (Shahnaz Munni)",she,,,,,writing,for the MaMoni Save the Children project,,
marco,Q816459,230.0,"A HUD spokesman said that no one present thought Carson ""was equating voluntary immigration with involuntary servitude"".  (Ben Carson)",,Carson,,said,,,,,
marco,Q816459,230.0,"A HUD spokesman said that no one present thought Carson ""was equating voluntary immigration with involuntary servitude"".  (Ben Carson)",Carson,,,,,equating,,,
